host_total_listings_count,neighbourhood_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price
1.0,5,4,37.76492078250072,-122.39722408170955,1,0,2.0,1.0,1.0,1.0,0,2.0,132.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,205.0
1.0,7,6,37.76049930095218,-122.44246701374495,0,0,3.0,1.0,0.0,2.0,0,4.0,20.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,190.0
1.0,0,0,37.77831882468775,-122.43078884770837,0,0,2.0,1.0,1.0,1.0,0,2.0,62.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0
2.0,2,0,37.763572241533815,-122.44581171218334,0,0,2.0,1.0,1.0,1.0,0,30.0,37.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,160.0
1.0,0,3,37.77960124502248,-122.4419933270686,0,1,2.0,1.0,1.0,2.0,0,5.0,163.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,109.0
1.0,4,1,37.755645831711654,-122.42410345274868,0,0,10.0,1.5,4.0,6.0,0,3.0,59.0,94.0,9.0,9.0,10.0,10.0,10.0,9.0,418.0
1.0,15,12,37.77697683631339,-122.41362731162874,0,0,2.0,1.0,1.0,1.0,0,4.0,30.0,97.0,10.0,10.0,10.0,10.0,8.0,10.0,160.0
5.0,22,2,37.73400878510072,-122.46474911631687,1,1,1.0,3.0,1.0,1.0,0,1.0,111.0,93.0,10.0,9.0,10.0,10.0,9.0,9.0,47.0
1.0,3,7,37.732146646190095,-122.43851306373391,0,1,2.0,1.0,1.0,1.0,0,2.0,108.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,108.0
3.0,8,6,37.75288389161047,-122.42817349504145,0,1,2.0,1.0,1.0,1.0,0,1.0,60.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,125.0
2.0,4,1,37.75008134512552,-122.41840931234987,0,1,1.0,1.0,1.0,1.0,0,5.0,21.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,130.0
2.0,15,4,37.77913199659453,-122.40463682808,0,0,2.0,1.0,1.0,1.0,0,30.0,101.0,93.0,10.0,9.0,10.0,10.0,8.0,9.0,170.0
1.0,0,0,37.773333154127975,-122.4321970156897,1,0,5.0,1.0,2.0,2.0,0,3.0,50.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,285.0
1.0,4,1,37.75110161115565,-122.42414324140991,3,0,2.0,1.0,1.0,1.0,0,30.0,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
1.0,8,6,37.750448776295855,-122.42785257418045,0,0,2.0,1.0,1.0,1.0,0,1.0,177.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
1.0,16,3,37.79058865638206,-122.43884118901852,0,0,2.0,1.0,1.0,1.0,0,30.0,12.0,100.0,10.0,10.0,9.0,10.0,10.0,10.0,150.0
1.0,31,25,37.720240209063455,-122.46663135675229,1,0,2.0,1.0,1.0,1.0,0,3.0,123.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,97.0
2.0,7,6,37.764651689899296,-122.43636728171663,0,1,2.0,1.0,1.0,1.0,0,30.0,157.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0
1.0,18,10,37.77844813531895,-122.46892727447045,3,0,3.0,1.0,1.0,2.0,0,3.0,198.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,135.0
1.0,4,1,37.748406653046715,-122.41353621752053,6,0,8.0,3.0,3.0,3.0,0,2.0,12.0,98.0,10.0,9.0,10.0,10.0,10.0,9.0,450.0
3.0,12,11,37.7949288518189,-122.4151764641649,0,0,2.0,1.0,1.0,1.0,0,1.0,195.0,95.0,9.0,10.0,9.0,9.0,10.0,9.0,189.0
32.0,7,6,37.76448235228922,-122.42923810328678,0,0,5.0,1.0,2.0,2.0,0,30.0,17.0,89.0,8.0,9.0,9.0,9.0,10.0,9.0,135.0
2.0,18,3,37.77527443248854,-122.45474657354131,0,0,2.0,1.0,1.0,1.0,0,4.0,57.0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,128.0
0.0,15,12,37.77572545096308,-122.41335941012264,0,0,4.0,1.5,1.0,1.0,0,2.0,79.0,94.0,10.0,9.0,10.0,10.0,9.0,9.0,194.0
1.0,5,4,37.764578681656005,-122.39335367229404,0,0,4.0,1.0,1.0,2.0,0,2.0,210.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,190.0
1.0,34,7,37.73564259981562,-122.44085412792214,1,0,8.0,3.0,3.0,4.0,0,3.0,47.0,93.0,9.0,9.0,10.0,10.0,9.0,9.0,390.0
2.0,4,12,37.76908910711109,-122.42170745428824,0,1,2.0,1.0,1.0,1.0,0,2.0,44.0,91.0,9.0,8.0,10.0,10.0,9.0,9.0,75.0
2.0,0,0,37.77646509398123,-122.4309604311912,12,0,2.0,1.0,1.0,2.0,0,30.0,44.0,98.0,10.0,10.0,9.0,9.0,10.0,9.0,300.0
1.0,23,15,37.71874729584509,-122.39548342059929,1,0,8.0,1.0,2.0,2.0,0,30.0,8.0,95.0,10.0,10.0,10.0,10.0,8.0,9.0,131.0
1.0,0,0,37.78135221235056,-122.42434165413306,0,0,2.0,1.0,1.0,1.0,0,30.0,103.0,94.0,10.0,10.0,10.0,10.0,9.0,9.0,149.0
3.0,4,1,37.75446375931464,-122.42247582480316,0,1,2.0,1.5,1.0,1.0,0,4.0,70.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,75.0
2.0,14,7,37.75279483393697,-122.44975708436588,1,0,5.0,2.0,3.0,3.0,0,2.0,21.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,380.0
1.0,8,7,37.744496822277775,-122.42717971618015,1,0,4.0,1.5,2.0,3.0,0,30.0,96.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,245.0
1.0,8,6,37.75205620610597,-122.43009220698498,1,0,6.0,3.5,4.0,4.0,0,7.0,18.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,750.0
1.0,0,3,37.78636612203693,-122.4379296413845,1,0,6.0,2.5,3.0,3.0,0,1.0,96.0,94.0,9.0,10.0,10.0,10.0,10.0,9.0,450.0
1.0,4,1,37.764312877369754,-122.42447590294304,0,0,4.0,1.0,2.0,2.0,0,4.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,239.0
3.0,15,23,37.788298861896294,-122.39151370341915,6,1,2.0,1.0,1.0,1.0,0,30.0,23.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,115.0
2.0,0,3,37.78017226625294,-122.43770819958306,0,0,2.0,1.0,0.0,1.0,1,5.0,91.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,156.0
1.0,0,3,37.781041645239426,-122.44003100681324,0,0,1.0,1.0,0.0,1.0,0,2.0,37.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,215.0
1.0,2,0,37.77570008739193,-122.43847173013019,0,0,2.0,1.0,0.0,1.0,0,30.0,266.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,175.0
2.0,22,7,37.736409634119504,-122.44437855807872,1,1,2.0,1.0,1.0,1.0,0,3.0,20.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0
2.0,25,7,37.75389009804378,-122.45801705507765,1,1,6.0,1.0,1.0,3.0,0,1.0,384.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,88.0
1.0,30,22,37.721982903595595,-122.40757671341672,1,1,4.0,1.0,1.0,3.0,0,1.0,55.0,96.0,10.0,9.0,10.0,10.0,9.0,10.0,129.0
2.0,21,9,37.79722637181293,-122.40113019284844,0,0,2.0,1.0,1.0,1.0,0,30.0,30.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,200.0
1.0,19,13,37.72248434020252,-122.42778764903323,3,0,2.0,1.0,0.0,1.0,0,1.0,43.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,80.0
1.0,16,3,37.79187893497605,-122.43205291090956,0,0,2.0,1.0,1.0,1.0,0,3.0,61.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0
1.0,4,1,37.751679761232865,-122.41979235071804,1,1,3.0,1.0,1.0,2.0,0,2.0,68.0,98.0,10.0,9.0,10.0,10.0,10.0,9.0,135.0
2.0,20,8,37.78156408540695,-122.49442445483001,0,1,2.0,1.0,1.0,1.0,0,3.0,62.0,95.0,9.0,9.0,10.0,10.0,10.0,9.0,93.0
1.0,25,17,37.755616007613575,-122.4680532329203,10,1,1.0,1.0,1.0,1.0,0,2.0,80.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,90.0
1.0,0,3,37.777804688605144,-122.43839807256008,6,0,6.0,3.0,3.0,3.0,0,3.0,9.0,95.0,10.0,10.0,10.0,10.0,9.0,10.0,700.0
2.0,4,1,37.757704881373975,-122.40841143471675,0,0,2.0,1.0,2.0,2.0,0,3.0,16.0,94.0,10.0,10.0,10.0,10.0,9.0,10.0,190.0
4.0,4,1,37.748659860264006,-122.41119209662209,0,1,2.0,1.0,1.0,1.0,0,2.0,50.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1.0,15,4,37.778565554727784,-122.40401361543721,12,0,2.0,1.5,1.0,1.0,0,3.0,14.0,97.0,10.0,9.0,10.0,10.0,9.0,9.0,140.0
1.0,4,1,37.76428759381807,-122.41275535005951,12,0,2.0,1.0,1.0,1.0,0,3.0,119.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,169.0
1.0,2,0,37.76907269951077,-122.43754961384909,0,1,1.0,1.0,1.0,1.0,0,3.0,31.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
1.0,7,6,37.76359353158139,-122.43455414969648,0,1,2.0,1.0,1.0,1.0,0,2.0,69.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,125.0
1.0,4,1,37.75151848049182,-122.4105130201824,0,0,4.0,1.0,2.0,2.0,0,2.0,60.0,95.0,10.0,9.0,10.0,10.0,9.0,9.0,195.0
1.0,2,0,37.776076837898394,-122.44096219477329,0,0,2.0,1.0,0.0,1.0,0,3.0,97.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
1.0,1,1,37.73997863753428,-122.41271309166224,0,1,2.0,1.0,1.0,1.0,0,2.0,78.0,95.0,10.0,9.0,10.0,10.0,9.0,9.0,95.0
4.0,21,23,37.789719624757936,-122.40192392340722,0,1,2.0,1.0,1.0,1.0,0,30.0,11.0,91.0,9.0,9.0,9.0,10.0,9.0,8.0,124.0
2.0,7,6,37.76033574264751,-122.43764593367551,1,0,6.0,2.0,3.0,3.0,0,21.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,499.0
2.0,1,1,37.73971170959058,-122.4159029182346,7,0,2.0,1.0,1.0,1.0,0,3.0,76.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2.0,4,1,37.751140425960045,-122.40785876531595,0,0,4.0,1.0,2.0,2.0,0,6.0,25.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,160.0
5.0,1,1,37.74003646938926,-122.42083568745872,0,0,3.0,1.0,1.0,0.0,0,30.0,21.0,90.0,10.0,9.0,9.0,10.0,9.0,9.0,149.0
4.0,21,23,37.789223834473844,-122.40082743598177,0,1,2.0,1.0,1.0,1.0,0,30.0,9.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,110.0
3.0,15,23,37.78823266733181,-122.38986333593441,6,0,2.0,1.0,0.0,1.0,0,30.0,11.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,152.0
1.0,29,17,37.762608743373924,-122.50146238553286,0,0,2.0,1.0,0.0,1.0,0,30.0,292.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0
1.0,1,1,37.73939446357552,-122.41635658526572,1,1,2.0,1.0,1.0,1.0,0,3.0,113.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,120.0
1.0,2,0,37.7727210253599,-122.43972998049624,0,1,1.0,1.0,1.0,1.0,0,1.0,208.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,102.0
1.0,8,6,37.756189863470475,-122.4288092994421,1,1,2.0,1.0,1.0,1.0,0,2.0,234.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,129.0
1.0,1,1,37.7461983128338,-122.41194674164288,0,0,2.0,1.0,1.0,1.0,0,3.0,183.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,160.0
2.0,4,1,37.75993537478796,-122.42137724568278,3,1,4.0,1.0,2.0,2.0,0,1.0,421.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
4.0,3,13,37.724405621324884,-122.43516893982466,1,1,2.0,1.0,1.0,1.0,0,2.0,274.0,94.0,10.0,10.0,10.0,10.0,8.0,9.0,69.0
2.0,7,6,37.7641241982312,-122.4337538232442,1,0,4.0,1.0,2.0,2.0,0,30.0,205.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,173.0
5.0,1,1,37.740005509083424,-122.42219175494465,0,0,5.0,2.0,3.0,3.0,0,30.0,5.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,249.0
1.0,15,12,37.78018909049639,-122.4060090109828,0,0,5.0,1.0,1.0,2.0,0,2.0,23.0,93.0,10.0,9.0,10.0,10.0,9.0,9.0,600.0
1.0,4,1,37.74967135032044,-122.41103014671215,0,0,3.0,1.0,1.0,1.0,0,3.0,20.0,81.0,8.0,8.0,10.0,9.0,9.0,8.0,160.0
1.0,29,21,37.74575345992554,-122.5003227666852,1,1,2.0,1.0,1.0,1.0,0,1.0,203.0,92.0,10.0,9.0,9.0,9.0,9.0,9.0,83.0
1.0,4,12,37.769525871766355,-122.42178079345241,0,0,3.0,1.0,1.0,1.0,0,4.0,37.0,95.0,10.0,9.0,10.0,10.0,9.0,9.0,197.0
2.0,18,10,37.78341641251187,-122.4694115691354,1,0,6.0,1.5,3.0,5.0,0,5.0,3.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,500.0
1.0,2,0,37.77399814795163,-122.45309111208128,0,0,6.0,1.0,3.0,3.0,0,3.0,93.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,550.0
1.0,0,0,37.77796635001915,-122.43791808091991,0,1,2.0,1.0,1.0,1.0,0,3.0,24.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,130.0
1.0,3,7,37.73285271641229,-122.44234887398319,1,1,3.0,1.0,1.0,2.0,0,1.0,182.0,98.0,10.0,9.0,10.0,10.0,10.0,10.0,119.0
2.0,2,0,37.76913349560624,-122.4456033551338,1,0,8.0,1.5,4.0,6.0,0,6.0,40.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,375.0
4.0,3,13,37.72482798870461,-122.43608763125758,1,1,2.0,1.0,1.0,1.0,0,2.0,279.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,69.0
1.0,4,1,37.76045876082791,-122.41904380864376,3,0,2.0,1.0,1.0,1.0,0,5.0,96.0,89.0,9.0,9.0,10.0,10.0,9.0,9.0,149.0
4.0,3,13,37.72491459424978,-122.43515523145344,1,1,2.0,1.0,1.0,1.0,0,2.0,296.0,94.0,10.0,10.0,10.0,10.0,8.0,9.0,69.0
7.0,0,3,37.778029992343775,-122.44016797514557,0,0,2.0,1.0,1.0,1.0,0,5.0,142.0,89.0,9.0,9.0,10.0,10.0,10.0,9.0,110.0
3.0,18,10,37.778208495164854,-122.46113757184143,1,0,4.0,1.0,1.0,1.0,0,3.0,132.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,285.0
3.0,4,1,37.748499678265965,-122.41960773993715,0,1,2.0,1.0,1.0,2.0,1,14.0,62.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,85.0
2.0,3,7,37.732306842489706,-122.43509356040676,1,0,5.0,1.0,2.0,3.0,0,4.0,17.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,195.0
2.0,5,4,37.763855997591456,-122.39609365206793,0,0,3.0,1.0,1.0,1.0,0,30.0,27.0,96.0,10.0,9.0,10.0,10.0,10.0,10.0,160.0
1.0,26,18,37.806084404852434,-122.44086954264874,0,0,2.0,1.0,1.0,1.0,0,3.0,127.0,89.0,9.0,9.0,10.0,10.0,10.0,9.0,225.0
1.0,4,12,37.76494551427171,-122.4205756601792,1,0,2.0,1.0,0.0,1.0,0,3.0,156.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,206.0
7.0,0,3,37.77818644005804,-122.43969097179962,0,0,4.0,1.0,2.0,2.0,0,5.0,112.0,90.0,9.0,9.0,10.0,9.0,10.0,9.0,145.0
3.0,0,0,37.773518459338376,-122.43444052239134,0,1,1.0,1.0,1.0,1.0,0,4.0,32.0,96.0,10.0,9.0,10.0,10.0,10.0,10.0,65.0
4.0,3,13,37.724782587745146,-122.43609178085006,1,1,2.0,1.0,1.0,1.0,0,2.0,266.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,69.0
4.0,9,8,37.77357581459568,-122.48559109038185,1,0,6.0,2.0,3.0,5.0,0,2.0,15.0,96.0,9.0,9.0,9.0,9.0,10.0,9.0,150.0
2.0,31,25,37.722184479574935,-122.47012036516621,1,1,2.0,1.0,1.0,1.0,1,30.0,47.0,94.0,10.0,10.0,10.0,10.0,9.0,9.0,65.0
2.0,13,7,37.735079686511476,-122.4394926819141,1,0,5.0,1.0,2.0,2.0,0,4.0,26.0,98.0,10.0,10.0,9.0,10.0,10.0,9.0,213.0
1.0,13,7,37.738043745331524,-122.42758578792305,0,0,4.0,1.0,1.0,2.0,0,3.0,8.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,210.0
4.0,12,16,37.79549706543274,-122.41105811304494,0,1,2.0,1.0,1.0,1.0,0,30.0,40.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,120.0
1.0,7,6,37.76834710368915,-122.43372582794485,14,1,2.0,1.0,1.0,1.0,0,1.0,66.0,95.0,9.0,9.0,10.0,10.0,10.0,9.0,95.0
5.0,6,5,37.78093070513054,-122.42007070431144,0,0,3.0,1.0,0.0,1.0,0,30.0,86.0,98.0,10.0,10.0,10.0,10.0,9.0,9.0,200.0
1.0,9,8,37.77622306030258,-122.50906381469065,5,0,2.0,1.0,0.0,1.0,0,2.0,130.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,150.0
2.0,31,13,37.71846884869995,-122.45181280070824,1,0,4.0,1.0,2.0,2.0,0,1.0,228.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,130.0
6.0,18,10,37.773727768421885,-122.46312879440481,1,1,2.0,1.0,1.0,1.0,0,2.0,148.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,125.0
5.0,22,2,37.73376580450493,-122.4642903972438,1,1,1.0,3.0,1.0,1.0,0,1.0,147.0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,44.0
1.0,0,0,37.77004935499961,-122.4302464299793,1,0,4.0,2.0,3.0,2.0,0,2.0,13.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0
2.0,20,8,37.783888093232314,-122.50855676227975,1,0,2.0,1.0,1.0,1.0,0,30.0,257.0,93.0,10.0,9.0,10.0,9.0,9.0,9.0,100.0
2.0,26,18,37.799074328035935,-122.44584470121514,1,1,2.0,1.5,1.0,1.0,0,2.0,277.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,129.0
5.0,19,13,37.730823010578725,-122.42126456726747,1,1,1.0,2.0,1.0,1.0,0,30.0,4.0,100.0,10.0,9.0,10.0,10.0,9.0,10.0,39.0
2.0,22,13,37.729250842364614,-122.45895659415659,0,0,4.0,1.0,2.0,2.0,0,5.0,94.0,92.0,9.0,9.0,10.0,10.0,9.0,9.0,195.0
1.0,22,2,37.73643805604677,-122.45665810634523,1,0,6.0,2.0,3.0,3.0,0,3.0,15.0,99.0,9.0,10.0,10.0,10.0,10.0,10.0,450.0
1.0,3,13,37.7268463422332,-122.43872968079901,1,1,3.0,1.0,1.0,2.0,0,2.0,192.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,90.0
4.0,8,6,37.7509179460352,-122.42744434976707,1,1,2.0,1.0,1.0,1.0,0,1.0,149.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,89.0
1.0,2,0,37.76687570466795,-122.44645714286308,0,0,2.0,1.0,1.0,1.0,0,30.0,138.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,198.0
1.0,0,3,37.78353039450153,-122.44519365883706,0,0,3.0,1.0,1.0,1.0,0,30.0,52.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,98.0
2.0,16,3,37.78994608350415,-122.43541192488479,1,0,5.0,2.0,3.0,2.0,0,2.0,76.0,96.0,9.0,10.0,10.0,10.0,10.0,9.0,462.0
1.0,1,1,37.74682231681085,-122.40565927023123,0,0,3.0,1.0,1.0,1.0,0,1.0,54.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,150.0
1.0,7,6,37.75791296687264,-122.44272955426176,1,1,2.0,1.0,1.0,1.0,0,2.0,12.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0
1.0,8,7,37.74594357634904,-122.43054329884714,0,0,3.0,1.0,0.0,1.0,0,2.0,106.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,155.0
1.0,1,1,37.7412770612312,-122.42154730587492,1,1,2.0,2.0,1.0,1.0,0,2.0,290.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,105.0
7.0,4,12,37.76521164953973,-122.41652932847576,1,1,2.0,2.0,1.0,1.0,0,1.0,260.0,95.0,10.0,10.0,10.0,10.0,8.0,9.0,105.0
7.0,4,12,37.76740963559629,-122.41466329052969,1,0,8.0,2.0,4.0,4.0,0,2.0,33.0,94.0,10.0,9.0,10.0,10.0,8.0,9.0,450.0
1.0,4,1,37.76120327461479,-122.40734642384388,1,0,7.0,2.0,3.0,5.0,0,4.0,15.0,93.0,10.0,9.0,10.0,10.0,9.0,9.0,449.0
7.0,4,12,37.76602127962722,-122.41650005308679,1,1,2.0,2.0,1.0,1.0,0,1.0,191.0,94.0,10.0,10.0,10.0,10.0,9.0,9.0,99.0
7.0,4,12,37.76456492966766,-122.41383226651597,1,1,2.0,2.0,1.0,1.0,0,1.0,234.0,94.0,10.0,10.0,10.0,10.0,9.0,9.0,101.0
3.0,26,18,37.803865708859675,-122.42942449892335,0,0,2.0,1.0,1.0,1.0,0,30.0,24.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,220.0
7.0,4,12,37.765145973080585,-122.41607577870909,1,1,2.0,2.0,1.0,1.0,0,1.0,249.0,94.0,10.0,10.0,10.0,10.0,9.0,9.0,99.0
1.0,0,0,37.777146778056604,-122.44181766841015,1,0,5.0,2.0,2.0,3.0,0,2.0,27.0,91.0,10.0,8.0,10.0,10.0,10.0,9.0,399.0
1.0,18,10,37.779809054224685,-122.46841324942496,0,1,1.0,1.0,1.0,1.0,0,1.0,229.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,65.0
3.0,0,0,37.77341636644537,-122.43566153625582,1,1,2.0,1.0,1.0,1.0,0,2.0,96.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0
1.0,17,11,37.79809555672314,-122.41550665131187,0,1,1.0,1.5,1.0,1.0,0,30.0,9.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,170.0
1.0,29,21,37.74663231097108,-122.50486802504268,1,0,4.0,1.0,2.0,3.0,0,4.0,58.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,175.0
2.0,1,1,37.73727936751963,-122.41570486278087,5,0,2.0,1.0,1.0,1.0,0,2.0,164.0,92.0,10.0,9.0,10.0,10.0,9.0,9.0,110.0
3.0,26,18,37.80152176069566,-122.43112596112205,0,0,2.0,1.0,1.0,0.0,0,30.0,18.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,165.0
1.0,25,10,37.75859382931901,-122.46820128321801,0,0,4.0,1.0,2.0,2.0,0,31.0,40.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,279.0
2.0,9,8,37.77494670182225,-122.5092118642308,1,0,8.0,3.5,4.0,4.0,0,1.0,33.0,98.0,10.0,9.0,10.0,9.0,9.0,9.0,398.0
1.0,1,1,37.73281394458173,-122.41425105679205,12,0,3.0,1.0,1.0,1.0,0,2.0,49.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,140.0
3.0,16,3,37.793240184708544,-122.43397564296404,0,0,4.0,1.0,2.0,3.0,0,4.0,20.0,87.0,9.0,8.0,9.0,9.0,10.0,8.0,400.0
2.0,15,12,37.775621155761,-122.41690123396705,1,1,1.0,1.0,1.0,1.0,0,30.0,39.0,93.0,9.0,9.0,10.0,10.0,9.0,9.0,65.0
3.0,23,15,37.73582996920132,-122.38737405738337,1,1,2.0,1.0,1.0,1.0,0,2.0,54.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,95.0
1.0,2,0,37.774224885223866,-122.44628377412356,1,0,6.0,1.5,3.0,3.0,0,3.0,107.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,500.0
1.0,3,13,37.726847463927534,-122.43739300623376,0,0,4.0,1.0,2.0,2.0,0,2.0,167.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,137.0
2.0,4,1,37.75017506530868,-122.40468176718477,0,1,1.0,1.0,1.0,1.0,0,3.0,63.0,98.0,10.0,10.0,10.0,10.0,9.0,9.0,90.0
7.0,6,5,37.787801466917095,-122.40977671827144,0,1,2.0,1.0,1.0,1.0,0,1.0,12.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,219.0
5.0,7,6,37.762320846357305,-122.42981087729191,0,0,5.0,2.0,2.0,3.0,0,30.0,1.0,100.0,10.0,8.0,10.0,10.0,10.0,8.0,10.0
2.0,26,18,37.798190303335794,-122.4425564250222,0,1,2.0,1.5,1.0,1.0,0,1.0,24.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,200.0
1.0,29,17,37.76282213734549,-122.4817187620234,0,0,2.0,1.0,1.0,1.0,0,30.0,42.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,105.0
2.0,0,3,37.77931133053465,-122.4359459213413,0,0,6.0,1.0,3.0,4.0,0,3.0,57.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,350.0
6.0,18,10,37.77349011156693,-122.46606590282259,1,1,4.0,1.0,1.0,2.0,0,30.0,3.0,87.0,10.0,9.0,10.0,10.0,9.0,9.0,350.0
1.0,0,3,37.786286043270934,-122.44569562265717,0,1,3.0,1.5,1.0,2.0,0,3.0,208.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,145.0
32.0,4,1,37.755592192499606,-122.42278628242435,0,0,4.0,1.0,2.0,2.0,0,30.0,32.0,91.0,9.0,9.0,10.0,10.0,10.0,9.0,130.0
7.0,18,10,37.78000349340999,-122.4546590136382,1,0,6.0,1.5,2.0,3.0,0,2.0,23.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,375.0
4.0,9,8,37.77333844999188,-122.50090412846178,1,1,2.0,1.0,1.0,1.0,0,3.0,154.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,90.0
1.0,23,15,37.73158131912086,-122.39036285951515,1,1,5.0,1.0,1.0,3.0,0,3.0,137.0,91.0,9.0,9.0,10.0,10.0,7.0,9.0,99.0
2.0,5,4,37.759350992379424,-122.39867438915049,1,1,2.0,1.0,1.0,1.0,0,2.0,147.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0
7.0,18,10,37.78134123967588,-122.45545222521791,1,0,6.0,1.5,2.0,3.0,0,2.0,9.0,98.0,10.0,9.0,10.0,10.0,10.0,9.0,375.0
